(highest, src_addr, src_port, dst_addr, dst_port): count
(TCP, 192.168.2.3, 43224, 172.229.222.223, 80): 14
(TCP, 64.12.245.38, 80, 192.168.2.3, 42124): 3
(TCP, 192.168.2.3, 40587, 216.58.219.238, 443): 10
(TCP, 63.117.14.187, 443, 192.168.2.3, 49363): 8
(DNS, 192.168.2.1, 53, 192.168.2.3, 18930): 1
(DATA, 173.194.68.188, 5228, 192.168.2.3, 49833): 31
(TCP, 52.84.122.12, 80, 192.168.2.3, 55238): 5
(TCP, 192.168.2.3, 52882, 63.117.14.183, 443): 14
(TCP, 192.168.2.3, 34408, 207.171.162.130, 443): 9
(DNS, 192.168.2.1, 53, 192.168.2.3, 31470): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 26763): 1
(TCP, 192.168.2.3, 50781, 52.7.181.179, 80): 17
(TCP, 192.168.2.3, 46290, 172.217.4.194, 443): 14
(HTTP, 192.168.2.3, 49465, 54.243.174.202, 80): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 62018): 1
(DNS, 192.168.2.3, 50188, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 21744, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 49807, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 53573, 63.117.68.16, 443): 7
(DNS, 192.168.2.3, 12648, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 12435, 192.168.2.1, 53): 1
(HTTP, 192.168.2.3, 50793, 52.7.181.179, 80): 5
(DNS, 192.168.2.1, 53, 192.168.2.3, 25154): 1
(SSL, 52.84.121.102, 443, 192.168.2.3, 32925): 7
(DNS, 192.168.2.3, 2230, 192.168.2.1, 53): 1
(HTTP, 54.164.195.195, 80, 192.168.2.3, 59434): 2
(TCP, 54.239.23.139, 80, 192.168.2.3, 50648): 10
(TCP, 157.52.75.7, 443, 192.168.2.3, 49648): 7
(TCP, 52.22.33.111, 80, 192.168.2.3, 47751): 9
(TCP, 192.168.2.3, 58515, 52.84.125.94, 80): 5
(DATA-TEXT-LINES, 74.217.63.59, 80, 192.168.2.3, 35442): 1
(DNS, 192.168.2.3, 8869, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 42289, 172.217.4.46, 443): 11
(SSL, 192.168.2.3, 60213, 31.13.71.7, 443): 1
(HTTP, 192.168.2.3, 47997, 172.229.233.57, 80): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 54459): 1
(TCP, 192.168.2.3, 56114, 199.27.76.68, 80): 41
(TCP, 172.229.210.55, 80, 192.168.2.3, 36179): 3
(HTTP, 192.168.2.3, 39845, 8.43.72.71, 80): 1
(TCP, 192.168.2.3, 51349, 31.13.71.36, 443): 16
(HTTP, 52.11.29.182, 80, 192.168.2.3, 39944): 33
(TCP, 192.168.2.3, 56805, 172.229.214.12, 80): 5
(TCP, 172.217.5.10, 443, 192.168.2.3, 40499): 10
(TCP, 192.168.2.3, 50809, 52.84.121.102, 443): 10
(DATA-TEXT-LINES, 23.67.250.153, 80, 192.168.2.3, 60725): 1
(TCP, 192.168.2.3, 55530, 192.229.163.25, 443): 144
(SSL, 172.217.3.6, 443, 192.168.2.3, 57618): 3
(TCP, 174.36.220.228, 80, 192.168.2.3, 60334): 4
(DATA, 52.84.122.42, 80, 192.168.2.3, 46944): 1
(TCP, 192.168.2.3, 45444, 172.229.225.157, 80): 4
(DNS, 192.168.2.3, 31143, 192.168.2.1, 53): 1
(SSL, 54.209.30.154, 443, 192.168.2.3, 33955): 5
(TCP, 184.73.235.214, 80, 192.168.2.3, 50179): 4
(TCP, 192.168.2.3, 39817, 23.235.39.81, 80): 7
(TCP, 192.168.2.3, 43938, 104.16.109.236, 80): 28
(TCP, 23.107.60.242, 80, 192.168.2.3, 50117): 4
(HTTP, 192.168.2.3, 42398, 52.84.125.249, 80): 1
(SSL, 31.13.71.7, 443, 192.168.2.3, 60211): 2
(HTTP, 192.168.2.3, 53842, 52.38.49.76, 80): 19
(TCP, 192.168.2.3, 43296, 172.229.222.223, 80): 9
(SSL, 192.168.2.3, 57896, 63.117.14.154, 443): 5
(SSL, 192.168.2.3, 35566, 172.217.4.193, 443): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 47097): 1
(TCP, 192.168.2.3, 49481, 54.243.174.202, 80): 7
(TCP, 23.21.108.3, 443, 192.168.2.3, 46222): 5
(TCP, 172.229.233.57, 80, 192.168.2.3, 47996): 7
(TCP, 192.168.2.3, 49648, 157.52.75.7, 443): 10
(SSL, 63.117.14.248, 443, 192.168.2.3, 43099): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 63253): 1
(TCP, 157.52.75.7, 443, 192.168.2.3, 49618): 11
(TCP, 172.217.4.46, 443, 192.168.2.3, 37778): 2
(HTTP, 192.168.2.3, 57205, 64.202.112.7, 80): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 59652): 1
(TCP, 63.117.14.154, 443, 192.168.2.3, 57896): 8
(DNS, 192.168.2.1, 53, 192.168.2.3, 3403): 1
(SSL, 192.168.2.3, 43723, 63.117.14.244, 443): 14
(SSL, 207.171.162.130, 443, 192.168.2.3, 35415): 4
(SSL, 52.22.70.65, 443, 192.168.2.3, 53990): 5
(TCP, 192.168.2.3, 60179, 172.229.228.216, 80): 23
(DNS, 192.168.2.1, 53, 192.168.2.3, 61393): 1
(SSL, 192.168.2.3, 60214, 31.13.71.7, 443): 1
(DNS, 192.168.2.3, 22086, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 60142, 172.229.242.230, 443): 4
(SSL, 216.58.219.202, 443, 192.168.2.3, 43646): 17
(HTTP, 192.168.2.3, 39946, 52.11.29.182, 80): 34
(IMAGE-JFIF, 172.229.233.57, 80, 192.168.2.3, 47998): 2
(DNS, 192.168.2.3, 28944, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 47932): 1
(TCP, 192.168.2.3, 47396, 54.231.8.137, 80): 13
(DNS, 192.168.2.3, 46470, 192.168.2.1, 53): 1
(TCP, 31.13.71.7, 443, 192.168.2.3, 60112): 4
(TCP, 192.168.2.3, 50189, 184.26.44.95, 80): 6
(TCP, 216.58.219.238, 443, 192.168.2.3, 40587): 5
(TCP, 52.84.127.95, 443, 192.168.2.3, 37550): 4
(SSL, 192.168.2.3, 59115, 207.171.162.130, 443): 4
(SSL, 63.117.14.23, 443, 192.168.2.3, 34863): 6
(TCP, 52.11.29.182, 80, 192.168.2.3, 39945): 9
(DNS, 192.168.2.3, 41684, 192.168.2.1, 53): 1
(HTTP, 192.168.2.3, 56733, 172.217.2.2, 80): 1
(DNS, 192.168.2.3, 32565, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 35486, 172.217.4.194, 80): 6
(TCP, 192.168.2.3, 52037, 172.217.5.2, 443): 25
(TCP, 63.117.68.16, 443, 192.168.2.3, 53573): 2293
(DNS, 192.168.2.1, 53, 192.168.2.3, 48231): 1
(XML, 31.13.71.12, 80, 192.168.2.3, 42426): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 5933): 1
(SSL, 54.239.22.240, 443, 192.168.2.3, 38277): 8
(TCP, 192.168.2.3, 51492, 31.13.71.36, 443): 7
(DNS, 192.168.2.1, 53, 192.168.2.3, 2646): 1
(SSL, 192.168.2.3, 39663, 63.117.14.244, 443): 3
(TCP, 172.217.4.46, 443, 192.168.2.3, 48275): 1
(TCP, 8.43.72.71, 80, 192.168.2.3, 39845): 4
(TCP, 192.168.2.3, 58367, 54.240.190.215, 80): 10
(SSL, 72.21.211.126, 443, 192.168.2.3, 39581): 11
(SSL, 192.168.2.3, 50386, 207.171.162.130, 443): 4
(TCP, 192.168.2.3, 55238, 52.84.122.12, 80): 5
(DNS, 192.168.2.1, 53, 192.168.2.3, 34294): 1
(TCP, 192.168.2.3, 59989, 172.229.242.230, 443): 8
(TCP, 172.229.233.57, 80, 192.168.2.3, 48001): 2
(HTTP, 192.168.2.3, 39787, 23.235.39.81, 80): 2
(TCP, 52.4.240.219, 80, 192.168.2.3, 44320): 4
(TCP, 192.168.2.3, 39845, 8.43.72.71, 80): 5
(IMAGE-GIF, 54.209.135.44, 80, 192.168.2.3, 41550): 4
(HTTP, 192.168.2.3, 52995, 66.235.153.37, 80): 1
(DNS, 192.168.2.3, 64478, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 45394, 52.22.245.238, 80): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 60001): 1
(HTTP, 192.168.2.3, 56391, 199.27.76.68, 80): 6
(TCP, 63.117.14.186, 443, 192.168.2.3, 37477): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 4785): 1
(TCP, 23.67.251.40, 80, 192.168.2.3, 36773): 3
(TCP, 192.168.2.3, 43936, 204.154.110.227, 443): 7
(DATA-TEXT-LINES, 64.202.112.7, 80, 192.168.2.3, 57178): 1
(XML, 52.38.49.76, 80, 192.168.2.3, 53842): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 8538): 1
(TCP, 192.168.2.3, 41188, 23.66.206.216, 443): 12
(DNS, 192.168.2.1, 53, 192.168.2.3, 64534): 1
(TCP, 192.168.2.3, 53569, 63.117.68.16, 443): 5
(TCP, 172.217.2.2, 80, 192.168.2.3, 56767): 23
(TCP, 192.168.2.3, 36759, 172.217.4.205, 443): 4
(TCP, 199.244.49.45, 80, 192.168.2.3, 35164): 6
(TCP, 54.236.138.181, 80, 192.168.2.3, 49114): 4
(TCP, 23.44.117.39, 443, 192.168.2.3, 38891): 4
(SSL, 192.168.2.3, 38272, 54.239.22.240, 443): 10
(SSL, 199.16.156.41, 443, 192.168.2.3, 44473): 12
(TCP, 172.217.5.1, 443, 192.168.2.3, 58581): 5
(TCP, 192.168.2.3, 55868, 172.217.4.193, 443): 5
(HTTP, 162.208.22.35, 80, 192.168.2.3, 54115): 1
(HTTP, 192.168.2.3, 49114, 54.236.138.181, 80): 1
(TCP, 52.84.121.102, 443, 192.168.2.3, 37935): 55
(HTTP, 192.168.2.3, 38842, 172.229.228.216, 80): 1
(TCP, 192.168.2.3, 57537, 172.217.3.6, 443): 10
(HTTP, 192.168.2.3, 35162, 199.244.49.45, 80): 1
(DNS, 192.168.2.3, 48231, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 28560, 192.168.2.1, 53): 1
(SSL, 63.117.14.245, 443, 192.168.2.3, 57377): 2
(HTTP, 192.168.2.3, 47853, 63.251.88.51, 80): 1
(TCP, 52.7.181.179, 80, 192.168.2.3, 50817): 4
(TCP, 63.117.14.218, 443, 192.168.2.3, 35633): 31
(DNS, 192.168.2.1, 53, 192.168.2.3, 53814): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 2249): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 55299): 1
(SSL, 192.168.2.3, 40499, 172.217.5.10, 443): 10
(HTTP, 192.168.2.3, 46167, 172.217.3.2, 80): 1
(XML, 54.172.168.55, 80, 192.168.2.3, 39111): 1
(TCP, 192.168.2.3, 43099, 63.117.14.248, 443): 9
(HTTP, 192.168.2.3, 48345, 172.229.233.57, 80): 1
(TCP, 192.168.2.3, 53554, 157.166.249.67, 80): 7
(SSL, 192.168.2.3, 33343, 172.229.219.108, 443): 2
(TCP, 104.16.24.235, 80, 192.168.2.3, 44471): 4
(TCP, 192.168.2.3, 42124, 64.12.245.38, 80): 6
(HTTP, 192.168.2.3, 41692, 92.242.140.21, 80): 1
(HTTP, 174.36.220.228, 80, 192.168.2.3, 60334): 2
(SSL, 207.171.162.130, 443, 192.168.2.3, 50386): 5
(HTTP, 192.168.2.3, 40303, 50.17.222.202, 80): 6
(TCP, 192.168.2.3, 50817, 52.7.181.179, 80): 5
(TCP, 192.168.2.3, 39430, 98.139.225.42, 443): 9
(TCP, 64.74.232.43, 80, 192.168.2.3, 46821): 3
(TCP, 184.26.44.97, 80, 192.168.2.3, 46042): 4
(TCP, 172.217.4.194, 80, 192.168.2.3, 35412): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 65115): 1
(TCP, 209.197.3.7, 80, 192.168.2.3, 40575): 43
(TCP, 192.168.2.3, 32972, 74.118.186.240, 80): 7
(TCP, 54.239.27.48, 80, 192.168.2.3, 38229): 1
(TCP, 192.168.2.3, 54579, 172.229.228.216, 80): 32
(SSL, 192.168.2.3, 53572, 63.117.68.16, 443): 2
(HTTP, 192.168.2.3, 43290, 172.229.222.223, 80): 1
(DATA-TEXT-LINES, 52.7.181.179, 80, 192.168.2.3, 50793): 1
(DNS, 192.168.2.3, 31859, 192.168.2.1, 53): 1
(TCP, 63.251.88.51, 80, 192.168.2.3, 47853): 4
(TCP, 192.168.2.3, 57793, 23.44.117.39, 80): 5
(TCP, 172.217.4.193, 443, 192.168.2.3, 46715): 6
(DNS, 192.168.2.3, 25894, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 31224, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 39658): 1
(DNS, 192.168.2.3, 31069, 192.168.2.1, 53): 1
(TCP, 184.73.158.180, 80, 192.168.2.3, 56807): 7
(IMAGE-GIF, 54.148.184.23, 80, 192.168.2.3, 36175): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 29754): 1
(TCP, 192.168.2.3, 34526, 52.84.130.179, 80): 5
(PNG, 172.229.228.216, 80, 192.168.2.3, 41916): 1
(TCP, 192.168.2.3, 46822, 64.74.232.43, 80): 3
(HTTP, 54.243.174.202, 80, 192.168.2.3, 49481): 2
(TCP, 192.168.2.3, 53332, 172.229.222.223, 443): 6
(SSL, 192.168.2.3, 50722, 23.66.206.216, 443): 4
(TCP, 184.26.44.106, 80, 192.168.2.3, 52320): 2
(SSL, 172.229.242.230, 443, 192.168.2.3, 60144): 2
(HTTP, 192.168.2.3, 35217, 23.67.251.17, 80): 2
(HTTP, 192.168.2.3, 50252, 184.26.44.95, 80): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 17188): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 17932): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 55207): 1
(TCP, 192.229.163.25, 443, 192.168.2.3, 55531): 55
(HTTP, 192.168.2.3, 56114, 199.27.76.68, 80): 4
(DNS, 192.168.2.3, 49349, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 45638, 52.201.107.48, 80): 6
(TCP, 192.168.2.3, 35442, 74.217.63.59, 80): 5
(SSL, 172.217.2.1, 443, 192.168.2.3, 36632): 11
(TCP, 23.44.117.39, 443, 192.168.2.3, 38614): 4
(SSL, 192.168.2.3, 37144, 172.217.4.193, 443): 3
(DNS, 192.168.2.3, 6889, 192.168.2.1, 53): 1
(SSL, 63.117.14.213, 443, 192.168.2.3, 35493): 21
(TCP, 192.168.2.3, 48679, 172.217.4.193, 443): 13
(TCP, 64.202.112.7, 80, 192.168.2.3, 57178): 3
(TCP, 192.168.2.3, 42426, 31.13.71.12, 80): 8
(HTTP, 192.168.2.3, 38270, 167.114.174.35, 80): 2
(TCP, 192.168.2.3, 60203, 31.13.71.7, 443): 2684
(DNS, 192.168.2.1, 53, 192.168.2.3, 27096): 1
(TCP, 31.13.71.7, 443, 192.168.2.3, 60203): 2375
(SSL, 192.168.2.3, 39625, 162.208.22.76, 443): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 62296): 1
(TCP, 192.168.2.3, 36668, 207.171.162.253, 443): 8
(DATA-TEXT-LINES, 192.243.250.16, 80, 192.168.2.3, 48552): 1
(TCP, 192.168.2.3, 37613, 74.121.142.178, 80): 6
(DNS, 192.168.2.3, 59163, 192.168.2.1, 53): 1
(SSL, 63.117.14.154, 443, 192.168.2.3, 57896): 7
(TCP, 52.70.39.146, 80, 192.168.2.3, 35273): 4
(XML, 74.118.186.240, 80, 192.168.2.3, 32959): 1
(TCP, 192.168.2.3, 35631, 63.117.14.218, 443): 11
(TCP, 52.84.122.81, 443, 192.168.2.3, 52206): 4
(TCP, 192.168.2.3, 56733, 172.217.2.2, 80): 3
(TCP, 192.168.2.3, 49363, 63.117.14.187, 443): 5
(SSL, 192.168.2.3, 47612, 172.217.5.3, 443): 2
(DATA-TEXT-LINES, 52.1.145.160, 80, 192.168.2.3, 44260): 1
(DATA-TEXT-LINES, 64.74.232.43, 80, 192.168.2.3, 46822): 1
(SSL, 162.208.22.74, 443, 192.168.2.3, 41885): 3
(MEDIA, 52.20.246.43, 80, 192.168.2.3, 49211): 1
(TCP, 172.217.4.193, 443, 192.168.2.3, 60420): 5
(SSL, 63.117.14.245, 443, 192.168.2.3, 53907): 4
(TCP, 63.117.14.244, 443, 192.168.2.3, 51902): 14
(IMAGE-GIF, 212.58.244.17, 80, 192.168.2.3, 60137): 1
(SSL, 192.168.2.3, 34408, 207.171.162.130, 443): 4
(TCP, 184.26.44.97, 80, 192.168.2.3, 48201): 32
(DNS, 192.168.2.1, 53, 192.168.2.3, 52403): 1
(HTTP, 192.168.2.3, 57239, 64.202.112.7, 80): 1
(SSL, 172.217.4.193, 443, 192.168.2.3, 60477): 16
(SSL, 192.168.2.3, 59110, 216.58.219.206, 443): 2
(TCP, 52.84.125.249, 80, 192.168.2.3, 42398): 4
(JSON, 52.38.49.76, 80, 192.168.2.3, 53839): 17
(DNS, 192.168.2.1, 53, 192.168.2.3, 9122): 1
(XML, 52.3.34.104, 80, 192.168.2.3, 35906): 2
(SSL, 172.229.242.230, 443, 192.168.2.3, 60141): 2
(HTTP, 192.168.2.3, 33492, 174.129.249.36, 80): 1
(SSL, 192.168.2.3, 52695, 31.13.71.37, 443): 2
(DNS, 192.168.2.1, 53, 192.168.2.3, 58724): 1
(DNS, 192.168.2.3, 33021, 192.168.2.1, 53): 1
(SSL, 63.117.14.218, 443, 192.168.2.3, 35637): 19
(DNS, 192.168.2.3, 46619, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 9406): 1
(SSL, 216.58.219.202, 443, 192.168.2.3, 47985): 5
(TCP, 72.21.215.54, 80, 192.168.2.3, 58582): 3
(DNS, 192.168.2.3, 58740, 192.168.2.1, 53): 1
(SSL, 23.44.117.39, 443, 192.168.2.3, 38614): 6
(HTTP, 192.168.2.3, 50640, 66.151.97.83, 80): 2
(DNS, 192.168.2.3, 6982, 192.168.2.1, 53): 1
(MEDIA, 157.166.238.237, 80, 192.168.2.3, 50108): 1
(TCP, 192.168.2.3, 49611, 157.52.75.7, 443): 65
(HTTP, 172.217.4.194, 80, 192.168.2.3, 35403): 2
(TCP, 52.201.107.48, 80, 192.168.2.3, 45655): 5
(TCP, 192.168.2.3, 47273, 72.21.211.126, 443): 7
(TCP, 192.168.2.3, 56447, 52.84.125.136, 80): 184
(DNS, 192.168.2.3, 22516, 192.168.2.1, 53): 1
(TCP, 54.239.23.139, 80, 192.168.2.3, 51576): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 13024): 1
(HTTP, 192.168.2.3, 48344, 172.229.233.57, 80): 1
(SSL, 54.239.23.139, 443, 192.168.2.3, 57465): 5
(TCP, 199.16.156.41, 443, 192.168.2.3, 44474): 2
(JSON, 157.166.239.60, 80, 192.168.2.3, 44927): 1
(TCP, 216.58.219.225, 443, 192.168.2.3, 60312): 5
(HTTP, 192.168.2.3, 33360, 46.137.112.33, 80): 1
(TCP, 52.20.97.18, 80, 192.168.2.3, 37663): 9
(TCP, 192.168.2.3, 42143, 54.239.23.139, 80): 22
(TCP, 192.168.2.3, 40576, 173.194.54.149, 443): 10
(TCP, 204.154.111.224, 443, 192.168.2.3, 53413): 4
(SSL, 192.168.2.3, 37778, 172.217.4.46, 443): 1
(DNS, 192.168.2.3, 2076, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 44928, 157.166.239.60, 80): 9
(HTTP, 192.168.2.3, 45434, 172.229.225.157, 80): 4
(DB-LSP-DISC, 192.168.2.1, 17500, 192.168.2.255, 17500): 31
(SSL, 192.168.2.3, 53576, 63.117.68.16, 443): 2
(TCP, 31.13.71.36, 443, 192.168.2.3, 51457): 3
(SSL, 52.84.121.102, 443, 192.168.2.3, 51796): 7
(DNS, 192.168.2.3, 41341, 192.168.2.1, 53): 1
(XML, 52.22.245.238, 80, 192.168.2.3, 45343): 2
(TCP, 172.229.222.223, 443, 192.168.2.3, 53332): 4
(TCP, 23.66.206.216, 443, 192.168.2.3, 54921): 3
(TCP, 192.168.2.3, 43723, 63.117.14.244, 443): 27
(DNS, 192.168.2.3, 60363, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 39625, 162.208.22.76, 443): 8
(DNS, 192.168.2.1, 53, 192.168.2.3, 15407): 1
(TCP, 216.58.219.237, 443, 192.168.2.3, 60601): 6
(DNS, 192.168.2.3, 44080, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 48201, 184.26.44.97, 80): 32
(TCP, 104.16.109.236, 80, 192.168.2.3, 43938): 27
(DATA-TEXT-LINES, 199.27.76.175, 80, 192.168.2.3, 54013): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 7175): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 55068): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 46503): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 18698): 1
(TCP, 207.171.162.130, 443, 192.168.2.3, 40936): 4
(TCP, 192.168.2.3, 50821, 52.73.86.239, 80): 5
(XML, 199.244.49.45, 80, 192.168.2.3, 35158): 1
(XML, 52.22.245.238, 80, 192.168.2.3, 45350): 4
(DNS, 192.168.2.3, 65389, 192.168.2.1, 53): 1
(XML, 52.4.240.219, 80, 192.168.2.3, 44327): 1
(HTTP, 66.235.153.37, 80, 192.168.2.3, 52995): 1
(HTTP, 54.213.124.140, 80, 192.168.2.3, 58194): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 31029): 1
(DNS, 192.168.2.3, 61393, 192.168.2.1, 53): 1
(IMAGE-JFIF, 52.84.125.136, 80, 192.168.2.3, 40280): 4
(TCP, 192.168.2.3, 49103, 63.117.14.218, 443): 5
(TCP, 192.168.2.3, 57517, 172.217.3.6, 443): 11
(SSL, 192.168.2.3, 47342, 31.13.71.12, 443): 5
(DNS, 192.168.2.3, 7175, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 37477, 63.117.14.186, 443): 10
(SSL, 207.171.162.130, 443, 192.168.2.3, 42742): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 1462): 1
(TCP, 157.52.75.7, 443, 192.168.2.3, 49614): 34
(SSL, 63.117.14.218, 443, 192.168.2.3, 35641): 4
(TCP, 54.239.22.5, 80, 192.168.2.3, 34755): 2
(TCP, 192.168.2.3, 51902, 63.117.14.244, 443): 21
(DNS, 192.168.2.3, 46936, 192.168.2.1, 53): 1
(TCP, 52.73.245.246, 80, 192.168.2.3, 37627): 4
(HTTP, 192.168.2.3, 39848, 8.43.72.71, 80): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 31433): 1
(DNS, 192.168.2.3, 58724, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 10738, 192.168.2.1, 53): 1
(HTTP, 77.66.54.155, 80, 192.168.2.3, 45242): 2
(DNS, 192.168.2.1, 53, 192.168.2.3, 5691): 1
(SSL, 192.168.2.3, 60112, 31.13.71.7, 443): 2
(HTTP, 192.168.2.3, 37457, 184.73.198.130, 80): 1
(TCP, 64.202.112.7, 80, 192.168.2.3, 57212): 3
(TCP, 192.168.2.3, 47995, 172.229.233.57, 80): 11
(TCP, 192.168.2.3, 49643, 157.52.75.7, 443): 12
(TCP, 192.168.2.3, 57169, 216.58.219.193, 80): 4
(TCP, 192.168.2.3, 47342, 31.13.71.12, 443): 18
(TCP, 192.168.2.3, 38272, 54.239.22.240, 443): 8
(SSL, 192.168.2.3, 40591, 176.32.103.187, 443): 3
(DNS, 192.168.2.3, 1746, 192.168.2.1, 53): 1
(SSL, 31.13.71.2, 443, 192.168.2.3, 35478): 2
(TCP, 192.168.2.3, 34125, 63.117.14.218, 443): 96
(SSL, 192.168.2.3, 38669, 173.194.156.206, 443): 3
(TCP, 172.229.222.223, 80, 192.168.2.3, 43296): 8
(TCP, 172.229.228.216, 80, 192.168.2.3, 38842): 22
(DNS, 192.168.2.1, 53, 192.168.2.3, 50361): 1
(DATA, 173.194.134.201, 443, 192.168.2.3, 50324): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 18491): 1
(TCP, 192.168.2.3, 39164, 31.13.71.1, 443): 9
(SSL, 192.168.2.3, 45836, 54.239.28.200, 443): 4
(SSL, 192.168.2.3, 33342, 172.229.219.108, 443): 2
(DNS, 192.168.2.1, 53, 192.168.2.3, 28605): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 31143): 1
(SSL, 172.217.5.10, 443, 192.168.2.3, 40237): 26
(DNS, 192.168.2.3, 45481, 192.168.2.1, 53): 1
(TCP, 176.32.103.187, 443, 192.168.2.3, 40591): 5
(DNS, 192.168.2.3, 59920, 192.168.2.1, 53): 1
(TCP, 52.84.121.102, 443, 192.168.2.3, 51796): 4
(SSL, 192.168.2.3, 43950, 204.154.110.227, 443): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 5332): 1
(SSL, 192.168.2.3, 46320, 172.217.4.194, 443): 60
(TCP, 192.168.2.3, 56519, 172.217.4.70, 443): 25
(TCP, 216.58.219.202, 443, 192.168.2.3, 37910): 13
(TCP, 172.217.2.8, 443, 192.168.2.3, 47870): 3
(TCP, 192.168.2.3, 45259, 54.239.22.5, 80): 5
(TCP, 192.168.2.3, 43950, 204.154.110.227, 443): 6
(HTTP, 72.21.215.54, 80, 192.168.2.3, 43527): 1
(TCP, 52.200.43.126, 443, 192.168.2.3, 46077): 5
(TCP, 199.16.156.241, 443, 192.168.2.3, 36774): 2
(TCP, 192.168.2.3, 52048, 172.217.5.2, 443): 11
(DNS, 192.168.2.3, 10778, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 37926, 52.84.121.102, 443): 8
(TCP, 173.194.156.206, 443, 192.168.2.3, 38669): 10
(SSL, 52.84.121.102, 443, 192.168.2.3, 37936): 10
(TCP, 172.229.233.57, 80, 192.168.2.3, 47995): 10
(DNS, 192.168.2.3, 62967, 192.168.2.1, 53): 1
(TCP, 52.200.91.211, 443, 192.168.2.3, 36455): 4
(TCP, 192.168.2.3, 35161, 199.244.49.45, 80): 9
(TCP, 157.52.75.7, 443, 192.168.2.3, 49617): 5
(DNS, 192.168.2.3, 37629, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 53985, 63.117.14.21, 443): 65
(HTTP, 192.168.2.3, 46494, 199.96.57.6, 80): 1
(DNS, 192.168.2.3, 27141, 192.168.2.1, 53): 1
(SSL, 54.239.17.7, 443, 192.168.2.3, 48662): 9
(TCP, 52.84.121.161, 443, 192.168.2.3, 53436): 4
(TCP, 192.243.250.36, 80, 192.168.2.3, 41925): 2
(TCP, 207.171.162.130, 443, 192.168.2.3, 48002): 4
(SSL, 207.171.162.130, 443, 192.168.2.3, 45145): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 63616): 1
(DNS, 192.168.2.3, 20706, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 47906, 23.235.46.98, 443): 3
(TCP, 192.168.2.3, 47606, 98.139.225.43, 443): 9
(TCP, 192.168.2.3, 49833, 173.194.68.188, 5228): 23
(TCP, 192.168.2.3, 48050, 74.125.138.156, 443): 9
(TCP, 23.66.206.216, 443, 192.168.2.3, 50722): 4
(TCP, 98.139.225.43, 443, 192.168.2.3, 47606): 4
(TCP, 192.168.2.3, 35633, 63.117.14.218, 443): 52
(TCP, 52.38.49.76, 80, 192.168.2.3, 53842): 16
(TCP, 192.168.2.3, 36632, 172.217.2.1, 443): 10
