(highest, src_addr, src_port, dst_addr, dst_port): count
(TCP, 63.117.14.18, 443, 192.168.2.3, 39826): 465
(TCP, 192.168.2.3, 46970, 23.235.39.249, 80): 13
(DNS, 192.168.2.1, 53, 192.168.2.3, 29932): 1
(TCP, 192.168.2.3, 41272, 172.217.4.78, 443): 60
(SSL, 192.168.2.3, 43233, 54.239.24.185, 443): 5
(SSL, 192.168.2.3, 39300, 216.58.219.193, 443): 7
(TCP, 184.26.44.104, 80, 192.168.2.3, 50490): 17
(DNS, 192.168.2.1, 53, 192.168.2.3, 4529): 1
(DNS, 192.168.2.3, 53218, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 21959, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 44119, 172.217.5.14, 443): 171
(TCP, 192.168.2.3, 52918, 204.154.111.224, 443): 8
(TCP, 199.27.76.73, 80, 192.168.2.3, 59290): 50
(SSL, 23.203.54.220, 443, 192.168.2.3, 54186): 10
(_WS.MALFORMED, 199.27.76.68, 80, 192.168.2.3, 55484): 1
(TCP, 192.168.2.3, 55055, 172.217.4.46, 443): 150
(DNS, 192.168.2.1, 53, 192.168.2.3, 36618): 1
(TCP, 192.168.2.3, 34090, 216.58.219.198, 80): 3
(TCP, 192.168.2.3, 56234, 216.58.219.193, 443): 5
(DNS, 192.168.2.3, 65114, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 50023, 192.168.2.1, 53): 1
(SSL, 216.58.219.232, 443, 192.168.2.3, 49504): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 13067): 1
(SSL, 216.58.219.206, 443, 192.168.2.3, 51958): 6
(SSL, 172.217.5.14, 443, 192.168.2.3, 44120): 5
(TCP, 172.217.3.1, 443, 192.168.2.3, 51486): 5
(MEDIA, 199.27.76.73, 80, 192.168.2.3, 59279): 2
(TCP, 192.168.2.3, 53121, 216.58.219.225, 443): 14
(SSL, 216.58.219.206, 443, 192.168.2.3, 45047): 2
(SSL, 192.168.2.3, 57861, 69.172.216.58, 443): 3
(DNS, 192.168.2.3, 62237, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 49646, 72.21.91.8, 80): 64
(SSL, 216.58.219.193, 443, 192.168.2.3, 60935): 2
(SSL, 138.108.7.20, 443, 192.168.2.3, 48481): 11
(SSL, 192.168.2.3, 34879, 172.217.4.38, 443): 2
(DNS, 192.168.2.3, 55703, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 65061): 1
(TCP, 54.239.18.232, 443, 192.168.2.3, 54235): 5
(TCP, 77.72.116.213, 80, 192.168.2.3, 60353): 4
(TCP, 192.168.2.3, 59320, 31.13.71.7, 443): 20
(TCP, 176.32.99.133, 443, 192.168.2.3, 35592): 6
(DNS, 192.168.2.1, 53, 192.168.2.3, 14665): 1
(TCP, 64.202.112.13, 80, 192.168.2.3, 33693): 2
(TCP, 192.168.2.3, 49638, 216.58.219.206, 443): 5
(TCP, 192.168.2.3, 38040, 54.239.22.50, 80): 5
(PNG, 172.229.214.12, 80, 192.168.2.3, 56136): 2
(SSL, 192.168.2.3, 39782, 176.32.103.187, 443): 3
(TCP, 52.84.125.76, 80, 192.168.2.3, 58824): 2
(TCP, 54.239.23.147, 80, 192.168.2.3, 59711): 2
(DNS, 192.168.2.1, 53, 192.168.2.3, 24518): 1
(SSL, 192.168.2.3, 59321, 31.13.71.7, 443): 2
(HTTP, 192.168.2.3, 35379, 172.229.210.55, 80): 1
(JSON, 207.171.162.163, 80, 192.168.2.3, 49711): 2
(SSL, 216.58.219.193, 443, 192.168.2.3, 48023): 2
(TCP, 192.168.2.3, 56132, 172.229.214.12, 80): 13
(TCP, 192.168.2.3, 49504, 216.58.219.232, 443): 6
(TCP, 192.168.2.3, 56887, 54.240.190.172, 80): 3
(TCP, 138.108.7.20, 80, 192.168.2.3, 50247): 5
(SSL, 216.58.219.193, 443, 192.168.2.3, 48185): 2155
(TCP, 192.168.2.3, 50173, 184.26.44.104, 80): 7
(SSL, 192.168.2.3, 51490, 172.217.3.1, 443): 2
(DNS, 192.168.2.3, 23151, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 59277, 199.27.76.73, 80): 33
(TCP, 52.73.132.68, 80, 192.168.2.3, 49342): 4
(TCP, 192.168.2.3, 56815, 216.58.219.238, 443): 9
(IMAGE-JFIF, 184.26.44.104, 80, 192.168.2.3, 50491): 1
(HTTP, 192.168.2.3, 53228, 23.235.46.81, 80): 1
(TCP, 192.168.2.3, 41106, 52.84.121.108, 443): 10
(TCP, 192.168.2.3, 48150, 216.58.219.194, 443): 9
(DNS, 192.168.2.1, 53, 192.168.2.3, 4894): 1
(TCP, 192.168.2.3, 55007, 172.229.228.216, 80): 67
(DNS, 192.168.2.1, 53, 192.168.2.3, 31301): 1
(TCP, 192.168.2.3, 55484, 199.27.76.68, 80): 30
(SSL, 204.154.110.233, 443, 192.168.2.3, 53995): 4
(SSL, 52.72.152.84, 443, 192.168.2.3, 41312): 23
(MEDIA, 54.239.28.191, 80, 192.168.2.3, 58224): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 55812): 1
(SSL, 172.217.4.46, 443, 192.168.2.3, 55056): 5
(SSL, 54.239.28.191, 443, 192.168.2.3, 33057): 5
(DNS, 192.168.2.1, 53, 192.168.2.3, 58568): 1
(TCP, 192.168.2.3, 56348, 172.229.228.216, 80): 69
(TCP, 192.168.2.3, 39161, 172.217.4.33, 443): 6
(SSL, 192.168.2.3, 56745, 216.58.219.206, 443): 4
(DNS, 192.168.2.3, 12869, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 34892, 172.217.3.14, 443): 85
(TCP, 192.168.2.3, 47569, 172.229.233.57, 80): 5
(SSL, 192.168.2.3, 34473, 216.58.219.234, 443): 3
(HTTP, 72.21.211.0, 80, 192.168.2.3, 52815): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 47709): 1
(SSL, 172.217.4.46, 443, 192.168.2.3, 55057): 5
(IMAGE-GIF, 63.117.14.218, 80, 192.168.2.3, 58079): 1
(TCP, 192.168.2.3, 51484, 172.217.3.1, 443): 32
(DNS, 192.168.2.1, 53, 192.168.2.3, 12947): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 22810): 1
(TCP, 216.58.219.206, 443, 192.168.2.3, 45677): 101
(HTTP, 192.168.2.3, 49342, 52.73.132.68, 80): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 29472): 1
(HTTP, 192.168.2.3, 38836, 23.37.13.125, 80): 1
(TCP, 192.168.2.3, 48639, 216.58.219.193, 443): 1315
(DNS, 192.168.2.3, 36618, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 33646, 64.202.112.13, 80): 3
(DNS, 192.168.2.3, 44491, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 36132, 31.13.71.7, 80): 28
(DNS, 192.168.2.1, 53, 192.168.2.3, 2027): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 36257): 1
(TCP, 192.168.2.3, 52938, 216.58.219.206, 443): 12
(TCP, 192.168.2.3, 41102, 52.84.121.108, 443): 23
(DNS, 192.168.2.1, 53, 192.168.2.3, 39009): 1
(TCP, 207.171.162.130, 443, 192.168.2.3, 42809): 7
(SSL, 192.168.2.3, 55228, 216.58.219.206, 443): 7
(TCP, 192.168.2.3, 48916, 54.243.146.37, 80): 5
(SSL, 192.168.2.3, 49649, 216.58.219.234, 443): 3
(TCP, 192.168.2.3, 41714, 216.58.219.206, 443): 9
(MEDIA, 172.229.214.12, 80, 192.168.2.3, 56131): 2
(TCP, 52.84.121.108, 443, 192.168.2.3, 41104): 28
(XML, 199.27.76.73, 80, 192.168.2.3, 59274): 5
(TCP, 192.168.2.3, 53253, 69.172.216.55, 443): 18
(DNS, 192.168.2.1, 53, 192.168.2.3, 1782): 1
(TCP, 192.168.2.3, 46615, 172.217.4.33, 443): 7
(DNS, 192.168.2.3, 8457, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 42070, 172.217.4.202, 443): 12
(HTTP, 192.168.2.3, 59291, 199.27.76.73, 80): 4
(SSL, 216.58.219.206, 443, 192.168.2.3, 41759): 20
(MEDIA, 172.229.214.12, 80, 192.168.2.3, 56144): 1
(SSL, 63.117.14.116, 443, 192.168.2.3, 43052): 524
(TCP, 192.168.2.3, 40165, 199.27.76.98, 443): 5
(TCP, 216.58.219.206, 443, 192.168.2.3, 45429): 4
(TCP, 52.84.121.108, 443, 192.168.2.3, 56262): 4
(HTTP, 192.168.2.3, 59200, 52.84.125.40, 80): 1
(TCP, 199.27.76.73, 80, 192.168.2.3, 59274): 51
(TCP, 192.168.2.3, 57394, 54.84.63.59, 80): 10
(DNS, 192.168.2.1, 53, 192.168.2.3, 48907): 1
(PNG, 23.15.8.64, 80, 192.168.2.3, 38985): 1
(TCP, 216.58.219.225, 443, 192.168.2.3, 36081): 6
(TCP, 192.168.2.3, 45863, 63.117.14.14, 443): 473
(DNS, 192.168.2.3, 55484, 192.168.2.1, 53): 1
(_WS.MALFORMED, 172.229.228.216, 80, 192.168.2.3, 56348): 1
(HTTP, 192.168.2.3, 58478, 54.240.190.108, 80): 5
(DNS, 192.168.2.3, 49706, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 36811, 192.168.2.1, 53): 1
(IMAGE-JFIF, 104.20.40.8, 80, 192.168.2.3, 48256): 1
(TCP, 23.38.106.99, 443, 192.168.2.3, 46855): 4
(DNS, 192.168.2.3, 57861, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 37003, 23.56.91.247, 443): 9
(DATA-TEXT-LINES, 172.229.210.55, 80, 192.168.2.3, 35379): 1
(TCP, 192.168.2.3, 47564, 172.229.233.57, 80): 21
(TCP, 50.19.118.19, 443, 192.168.2.3, 56779): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 37928): 1
(SSL, 216.58.219.238, 443, 192.168.2.3, 40179): 12
(SSL, 192.168.2.3, 36725, 172.217.2.14, 443): 69
(TCP, 192.168.2.3, 48981, 216.58.219.195, 443): 16
(SSL, 192.168.2.3, 41714, 216.58.219.206, 443): 3
(SSL, 192.168.2.3, 38440, 172.217.3.10, 443): 5
(SSL, 63.117.14.179, 443, 192.168.2.3, 46951): 472
(DNS, 192.168.2.3, 16609, 192.168.2.1, 53): 1
(TCP, 70.34.16.45, 443, 192.168.2.3, 59364): 7
(DNS, 192.168.2.3, 19841, 192.168.2.1, 53): 1
(HTTP, 192.168.2.3, 35462, 74.201.198.71, 80): 1
(HTTP, 192.168.2.3, 46766, 54.240.190.108, 80): 5
(TCP, 192.168.2.3, 41539, 54.239.23.82, 443): 7
(TCP, 192.168.2.3, 38826, 23.37.13.125, 80): 4
(SSL, 192.168.2.3, 54909, 216.58.219.234, 443): 3
(TCP, 172.229.233.57, 80, 192.168.2.3, 47373): 2
(DNS, 192.168.2.3, 18751, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 48149, 216.58.219.194, 443): 2
(TCP, 192.168.2.3, 55374, 216.58.219.198, 443): 9
(TCP, 72.21.211.0, 80, 192.168.2.3, 60493): 3
(DNS, 192.168.2.3, 59968, 192.168.2.1, 53): 1
(SSL, 52.84.121.108, 443, 192.168.2.3, 41101): 7
(TCP, 192.168.2.3, 60353, 77.72.116.213, 80): 5
(DNS, 192.168.2.1, 53, 192.168.2.3, 65375): 1
(DNS, 192.168.2.3, 56750, 192.168.2.1, 53): 1
(TCP, 92.242.140.21, 80, 192.168.2.3, 41039): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 50280): 1
(TCP, 192.168.2.3, 35039, 54.235.195.128, 80): 5
(TCP, 172.217.3.1, 443, 192.168.2.3, 51489): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 1225): 1
(SSL, 192.168.2.3, 46615, 172.217.4.33, 443): 4
(TCP, 157.166.248.229, 80, 192.168.2.3, 58205): 4
(DATA, 74.125.21.188, 5228, 192.168.2.3, 46295): 29
(SSL, 199.16.156.232, 443, 192.168.2.3, 56594): 5
(SSL, 172.217.2.10, 443, 192.168.2.3, 43410): 23
(DNS, 192.168.2.3, 39728, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 33987): 1
(HTTP, 192.168.2.3, 57832, 138.108.6.20, 80): 1
(TCP, 192.168.2.3, 43410, 172.217.2.10, 443): 19
(HTTP, 192.168.2.3, 50527, 184.26.44.104, 80): 2
(SSL, 172.217.2.1, 443, 192.168.2.3, 35817): 19
(DNS, 192.168.2.1, 53, 192.168.2.3, 18934): 1
(DATA-TEXT-LINES, 23.15.8.64, 80, 192.168.2.3, 38985): 2
(DATA-TEXT-LINES, 64.202.112.13, 80, 192.168.2.3, 33696): 1
(TCP, 192.168.2.3, 50480, 31.13.71.36, 443): 15
(SSL, 192.168.2.3, 35412, 216.58.219.206, 443): 16
(DNS, 192.168.2.1, 53, 192.168.2.3, 2218): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 56647): 1
(TCP, 207.171.162.130, 443, 192.168.2.3, 42945): 4
(_WS.MALFORMED, 23.37.13.125, 80, 192.168.2.3, 38835): 1
(TCP, 54.236.84.167, 80, 192.168.2.3, 60988): 4
(SSL, 216.58.219.234, 443, 192.168.2.3, 54909): 5
(TCP, 192.168.2.3, 37280, 216.58.219.225, 80): 7
(SSL, 63.117.14.14, 443, 192.168.2.3, 45840): 1161
(DNS, 192.168.2.1, 53, 192.168.2.3, 49918): 1
(TCP, 192.168.2.3, 44875, 207.171.162.130, 443): 7
(SSL, 192.168.2.3, 54310, 52.84.121.108, 443): 3
(HTTP, 192.168.2.3, 44591, 52.84.125.76, 80): 1
(SSL, 172.217.3.2, 443, 192.168.2.3, 41084): 28
(TCP, 192.168.2.3, 39782, 176.32.103.187, 443): 7
(SSL, 216.58.219.238, 443, 192.168.2.3, 39298): 8
(TCP, 216.58.219.206, 443, 192.168.2.3, 56600): 5
(DNS, 192.168.2.1, 53, 192.168.2.3, 31183): 1
(TCP, 172.217.3.14, 443, 192.168.2.3, 50906): 5
(TCP, 192.168.2.3, 40054, 54.239.22.50, 443): 7
(DNS, 192.168.2.1, 53, 192.168.2.3, 46984): 1
(TCP, 192.168.2.3, 45326, 184.26.44.97, 80): 3
(SSL, 216.58.219.206, 443, 192.168.2.3, 55784): 5
(TCP, 172.229.228.216, 80, 192.168.2.3, 43285): 5
(TCP, 192.168.2.3, 47967, 54.239.25.200, 443): 9
(TCP, 192.168.2.3, 46806, 216.58.219.225, 443): 129
(TCP, 192.168.2.3, 34892, 172.217.3.14, 443): 161
(HTTP, 192.168.2.3, 36969, 23.15.8.18, 80): 1
(TCP, 172.217.4.33, 443, 192.168.2.3, 53258): 5
(HTTP, 192.168.2.3, 59424, 199.27.76.73, 80): 1
(PNG, 23.15.8.64, 80, 192.168.2.3, 39038): 1
(TCP, 192.168.2.3, 47362, 172.229.233.57, 80): 26
(DNS, 192.168.2.1, 53, 192.168.2.3, 20638): 1
(TCP, 172.217.2.14, 443, 192.168.2.3, 34085): 19
(SSL, 176.32.103.187, 443, 192.168.2.3, 39781): 5
(TCP, 192.168.2.3, 50472, 184.26.44.104, 80): 26
(TCP, 192.168.2.3, 58478, 54.240.190.108, 80): 227
(HTTP, 52.73.132.68, 80, 192.168.2.3, 49342): 1
(DNS, 192.168.2.3, 23406, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 40286): 1
(TCP, 172.217.4.38, 443, 192.168.2.3, 34865): 20
(DNS, 192.168.2.3, 37573, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 56600, 216.58.219.206, 443): 4
(DNS, 192.168.2.3, 35764, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 37842, 172.217.3.14, 443): 7
(HTTP, 192.168.2.3, 52886, 72.21.211.0, 80): 1
(SSL, 192.168.2.3, 43738, 54.239.28.191, 443): 7
(SSL, 172.217.3.1, 443, 192.168.2.3, 51488): 5
(TCP, 172.217.2.13, 443, 192.168.2.3, 60947): 9
(TCP, 172.217.3.14, 443, 192.168.2.3, 35058): 15
(DNS, 192.168.2.3, 14480, 192.168.2.1, 53): 1
(SSL, 216.58.219.193, 443, 192.168.2.3, 43549): 3
(SSL, 52.84.121.108, 443, 192.168.2.3, 41111): 1
(TCP, 192.168.2.3, 53989, 216.58.219.238, 443): 13
(HTTP, 192.168.2.3, 50247, 138.108.7.20, 80): 1
(DNS, 192.168.2.3, 33983, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 4754, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 26920, 192.168.2.1, 53): 1
(TCP, 104.100.160.187, 443, 192.168.2.3, 35728): 5
(HTTP, 192.168.2.3, 58079, 63.117.14.218, 80): 1
(TCP, 69.172.216.111, 443, 192.168.2.3, 50380): 2
(SSL, 172.217.3.10, 443, 192.168.2.3, 38440): 5
(SSL, 216.58.219.193, 443, 192.168.2.3, 55487): 3
(TCP, 199.16.156.11, 80, 192.168.2.3, 57617): 4
(DATA-TEXT-LINES, 172.229.228.12, 80, 192.168.2.3, 49076): 1
(TCP, 74.120.148.195, 80, 192.168.2.3, 47057): 3
(HTTP, 192.168.2.3, 40001, 23.21.94.93, 80): 1
(_WS.MALFORMED, 23.203.54.220, 443, 192.168.2.3, 54186): 1
(TCP, 192.168.2.3, 33831, 172.217.4.33, 443): 15
(IMAGE-JFIF, 172.229.233.57, 80, 192.168.2.3, 47569): 1
(TCP, 52.16.145.115, 80, 192.168.2.3, 35364): 2
(TCP, 192.168.2.3, 57861, 69.172.216.58, 443): 5
(TCP, 172.217.5.14, 443, 192.168.2.3, 44121): 3
(SSL, 192.168.2.3, 46951, 63.117.14.179, 443): 4
(TCP, 192.168.2.3, 50906, 172.217.3.14, 443): 8
(TCP, 192.168.2.3, 54909, 216.58.219.234, 443): 8
(TCP, 173.194.204.239, 443, 192.168.2.3, 54401): 2
(DNS, 192.168.2.1, 53, 192.168.2.3, 23406): 1
(TCP, 216.58.219.206, 443, 192.168.2.3, 51281): 57
(DNS, 192.168.2.3, 29692, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 58500, 207.171.162.130, 443): 7
(HTTP, 192.168.2.3, 33658, 64.202.112.13, 80): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 51206): 1
(PNG, 184.26.44.104, 80, 192.168.2.3, 50527): 2
(HTTP, 192.168.2.3, 56655, 174.35.73.99, 80): 2
(IMAGE-GIF, 54.236.84.167, 80, 192.168.2.3, 60988): 2
(SSL, 192.168.2.3, 56594, 199.16.156.232, 443): 2
(HTTP, 192.168.2.3, 56330, 107.22.217.22, 80): 1
(TCP, 77.72.116.213, 80, 192.168.2.3, 60349): 5
(DNS, 192.168.2.3, 33609, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 38004, 204.154.110.245, 443): 6
(HTTP, 192.168.2.3, 48997, 54.243.146.37, 80): 1
(TCP, 207.171.162.130, 443, 192.168.2.3, 56978): 4
(HTTP, 192.168.2.3, 55318, 172.217.5.2, 80): 1
(SSL, 207.171.162.130, 443, 192.168.2.3, 42945): 4
(TCP, 192.168.2.3, 37477, 63.88.100.139, 80): 5
(TCP, 216.58.219.206, 443, 192.168.2.3, 45911): 6
(IMAGE-JFIF, 172.229.233.57, 80, 192.168.2.3, 47570): 1
(SSL, 172.217.4.202, 443, 192.168.2.3, 38278): 8
(TCP, 54.243.146.37, 80, 192.168.2.3, 49016): 5
(SSL, 216.58.219.225, 443, 192.168.2.3, 41713): 434
(HTTP, 192.168.2.3, 34289, 23.15.8.67, 80): 1
(TCP, 192.168.2.3, 49903, 207.171.162.163, 80): 5
(DNS, 192.168.2.1, 53, 192.168.2.3, 36425): 1
(HTTP, 192.168.2.3, 54148, 72.247.8.178, 80): 1
(TCP, 192.168.2.3, 50129, 72.21.211.0, 80): 5
(DNS, 192.168.2.1, 53, 192.168.2.3, 1604): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 32008): 1
(SSL, 216.58.219.206, 443, 192.168.2.3, 49638): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 9568): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 56089): 1
(TCP, 192.168.2.3, 42038, 184.26.44.97, 80): 25
(SSL, 172.217.4.46, 443, 192.168.2.3, 35730): 10
(DATA-TEXT-LINES, 172.217.5.2, 80, 192.168.2.3, 55242): 1
(PNG, 172.229.233.57, 80, 192.168.2.3, 47497): 2
(MEDIA, 104.16.23.190, 80, 192.168.2.3, 54458): 1
(TCP, 172.217.5.3, 443, 192.168.2.3, 53237): 13
(SSL, 172.217.4.38, 443, 192.168.2.3, 34865): 154
(HTTP, 192.168.2.3, 47057, 74.120.148.195, 80): 1
(MEDIA, 54.240.190.159, 80, 192.168.2.3, 56889): 1
(TCP, 23.203.54.220, 443, 192.168.2.3, 54199): 3
(IMAGE-GIF, 54.84.63.59, 80, 192.168.2.3, 57394): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 57861): 1
(TCP, 192.168.2.3, 45501, 23.32.174.216, 443): 6
(TCP, 192.168.2.3, 53760, 172.217.4.66, 443): 23
(DNS, 192.168.2.1, 53, 192.168.2.3, 59968): 1
(HTTP, 72.21.211.0, 80, 192.168.2.3, 60493): 2
(TCP, 54.239.28.191, 443, 192.168.2.3, 46748): 8
(TCP, 172.229.214.12, 80, 192.168.2.3, 56133): 32
(SSL, 54.239.25.200, 443, 192.168.2.3, 57889): 61
(SSL, 192.168.2.3, 42750, 23.37.13.125, 443): 3
(TCP, 192.168.2.3, 34879, 172.217.4.38, 443): 9
(TCP, 173.192.220.64, 80, 192.168.2.3, 44405): 2
(DNS, 192.168.2.1, 53, 192.168.2.3, 1542): 1
(TCP, 192.168.2.3, 59424, 199.27.76.73, 80): 19
(TCP, 192.168.2.3, 53671, 212.58.244.115, 443): 11
(DNS, 192.168.2.3, 11914, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 20638, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 46596): 1
(SSL, 192.168.2.3, 33057, 54.239.28.191, 443): 6
(SSL, 192.168.2.3, 43908, 74.125.200.120, 443): 4
(TCP, 23.37.13.125, 80, 192.168.2.3, 38756): 22
(TCP, 207.171.162.130, 443, 192.168.2.3, 59561): 4
(TCP, 216.58.219.206, 443, 192.168.2.3, 56745): 8
(TCP, 54.239.22.175, 80, 192.168.2.3, 57135): 2
(SSL, 192.168.2.3, 51830, 72.21.214.13, 443): 5
(TCP, 192.168.2.3, 47224, 216.58.219.193, 443): 5
(TCP, 192.168.2.3, 59937, 172.217.5.10, 443): 1
(DNS, 192.168.2.3, 46984, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 40179, 216.58.219.238, 443): 4
(TCP, 192.168.2.3, 53741, 172.217.4.66, 443): 24
(SSL, 74.125.162.152, 443, 192.168.2.3, 60322): 5
(SSL, 192.168.2.3, 41110, 52.84.121.108, 443): 3
(DNS, 192.168.2.3, 62259, 192.168.2.1, 53): 1
(MEDIA, 199.27.76.73, 80, 192.168.2.3, 59293): 1
(SSL, 54.240.190.154, 443, 192.168.2.3, 59179): 7
(SSL, 192.168.2.3, 54235, 54.239.18.232, 443): 4
(TCP, 192.168.2.3, 50188, 54.239.22.50, 443): 6
(SSL, 204.154.110.245, 443, 192.168.2.3, 37983): 4
(DNS, 192.168.2.3, 49149, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 9896): 1
(TCP, 172.217.5.14, 443, 192.168.2.3, 44119): 57
(DNS, 192.168.2.3, 24410, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 45214, 184.26.44.97, 80): 55
(HTTP, 23.21.94.93, 80, 192.168.2.3, 40001): 1
(TCP, 192.168.2.3, 43301, 63.88.100.154, 80): 3
(DNS, 192.168.2.3, 43393, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 47416, 23.76.218.7, 443): 4
(TCP, 192.168.2.3, 47497, 172.229.233.57, 80): 8
(SSL, 207.171.162.130, 443, 192.168.2.3, 42809): 4
(SSL, 192.168.2.3, 47607, 216.58.219.238, 443): 4
(DNS, 192.168.2.3, 4894, 192.168.2.1, 53): 1
(SSL, 216.58.219.234, 443, 192.168.2.3, 43247): 5
(TCP, 192.168.2.3, 48233, 207.171.162.130, 443): 7
(TCP, 172.229.233.57, 80, 192.168.2.3, 47564): 19
(SSL, 52.84.121.108, 443, 192.168.2.3, 47224): 7
(TCP, 172.229.233.57, 80, 192.168.2.3, 47368): 7
(DNS, 192.168.2.3, 32008, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 49856): 1
(DATA, 172.229.222.233, 443, 192.168.2.3, 44273): 1
(TCP, 192.168.2.3, 37235, 172.217.4.202, 443): 16
(DNS, 192.168.2.3, 3441, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 42097, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 30159): 1
(HTTP, 192.168.2.3, 49016, 54.243.146.37, 80): 1
(HTTP, 192.168.2.3, 38835, 23.37.13.125, 80): 1
(TCP, 52.84.121.108, 443, 192.168.2.3, 41101): 4
(TCP, 192.168.2.3, 41312, 52.72.152.84, 443): 136
(HTTP, 192.168.2.3, 56348, 172.229.228.216, 80): 2
(SSL, 192.168.2.3, 59179, 54.240.190.154, 443): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 63480): 1
(SSL, 192.168.2.3, 60947, 172.217.2.13, 443): 6
(DNS, 192.168.2.3, 56647, 192.168.2.1, 53): 1
(TCP, 54.235.195.128, 80, 192.168.2.3, 35039): 2
(TCP, 216.58.219.238, 443, 192.168.2.3, 57812): 4
(SSL, 192.168.2.3, 43161, 172.217.1.78, 443): 3
(MEDIA, 172.229.214.12, 80, 192.168.2.3, 56143): 3
(TCP, 216.58.219.225, 443, 192.168.2.3, 58372): 5
(TCP, 216.58.219.234, 443, 192.168.2.3, 52385): 5
(DNS, 192.168.2.3, 1068, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 49076, 172.229.228.12, 80): 8
(DNS, 192.168.2.1, 53, 192.168.2.3, 12041): 1
(SSL, 192.168.2.3, 41068, 207.171.162.130, 443): 4
(TCP, 172.217.5.14, 443, 192.168.2.3, 35456): 1
(SSL, 176.32.103.187, 443, 192.168.2.3, 39782): 5
(TCP, 192.168.2.3, 40055, 54.239.22.50, 443): 6
(TCP, 199.27.76.73, 80, 192.168.2.3, 59277): 33
(DNS, 192.168.2.1, 53, 192.168.2.3, 49149): 1
(TCP, 172.217.2.14, 443, 192.168.2.3, 36725): 42
(TCP, 72.21.91.66, 443, 192.168.2.3, 44441): 234
(TCP, 128.118.155.211, 80, 192.168.2.3, 40399): 236
(DNS, 192.168.2.3, 40286, 192.168.2.1, 53): 1
(SSL, 216.58.219.206, 443, 192.168.2.3, 51281): 81
(TCP, 23.15.8.67, 80, 192.168.2.3, 34289): 40
(DNS, 192.168.2.3, 55648, 192.168.2.1, 53): 1
(TCP, 104.16.107.236, 80, 192.168.2.3, 56565): 27
(TCP, 172.217.4.202, 443, 192.168.2.3, 38278): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 24410): 1
(MEDIA, 74.120.148.195, 80, 192.168.2.3, 47057): 1
(SSL, 104.100.160.187, 443, 192.168.2.3, 35728): 5
(SSL, 192.168.2.3, 51493, 172.217.3.1, 443): 8
(TCP, 192.168.2.3, 35340, 216.58.219.206, 443): 7
(MEDIA, 199.27.76.73, 80, 192.168.2.3, 59290): 2
(TCP, 192.168.2.3, 52815, 72.21.211.0, 80): 5
(TCP, 204.154.110.233, 443, 192.168.2.3, 53995): 4
(TCP, 192.168.2.3, 54184, 23.203.54.220, 443): 9
